PlayerID,SeasonType,Season,Team,Number,Name,Position,PositionCategory,Activated,Played,Started,OffensiveSnapsPlayed,DefensiveSnapsPlayed,SpecialTeamsSnapsPlayed
20111,1,2020,DEN,26,K.Toliver II,CB,DEF,3,2,0,0,16,1
20116,1,2020,CIN,41,T.Henderson,FS,DEF,4,4,0,1,0,14
20117,1,2020,NYG,18,D.Scott,WR,OFF,0,0,0,0,0,0
20128,1,2020,DEN,30,P.Lindsay,RB,OFF,11,11,8,143,0,0
20134,1,2020,PIT,87,K.Rader,TE,OFF,1,1,1,3,0,3
20137,1,2020,LV,72,J.Jones-Smith,OT,OFF,3,3,0,4,0,0
20139,1,2020,PIT,68,A.Coyle,OT,OFF,3,0,0,0,0,0
20141,1,2020,TEN,0,T.Daniel,P,ST,2,2,0,2,0,2
20144,1,2020,LAC,4,M.Badgley,K,ST,16,16,0,30,0,11
20145,1,2020,GB,13,A.Lazard,WR,OFF,10,10,9,249,0,3
20148,1,2020,JAX,24,Q.Meeks,CB,DEF,6,6,0,1,0,41
20150,1,2020,KC,13,B.Pringle,WR,OFF,13,13,3,127,0,98
20155,1,2020,PIT,46,T.Scales,ILB,DEF,4,4,0,0,1,20
20157,1,2020,CIN,30,J.Davis,CB,DEF,8,6,0,32,38,4
20159,1,2020,MIN,23,M.Boone,RB,OFF,16,16,0,16,0,122
20162,1,2020,MIN,51,H.Mata'afa,DT,DEF,14,13,1,0,155,4
20164,1,2020,MIN,24,H.Hill,CB,DEF,4,4,2,0,135,4
20167,1,2020,NE,27,J.Jackson,CB,DEF,16,16,11,0,452,2
20169,1,2020,IND,76,T.Stallworth,NT,DEF,16,16,1,0,134,34
20173,1,2020,CAR,34,S.Chandler,SS,DEF,3,3,0,0,1,21
20174,1,2020,WAS,85,M.Baugh,TE,OFF,8,8,1,42,0,15
20176,1,2020,PHI,95,J.Ostman,DE,DEF,3,3,0,0,15,22
20178,1,2020,GB,39,C.Sullivan,CB,DEF,16,16,10,0,387,72
20179,1,2020,DEN,50,P.Morris,C,OFF,1,1,0,1,0,0
20180,1,2020,PIT,92,O.Adeniyi,OLB,DEF,15,15,1,0,76,149
20185,1,2020,SEA,97,P.Ford,DT,DEF,16,16,15,0,355,38
20189,1,2020,KC,52,D.Harris,DE,DEF,1,1,0,0,20,0
20194,1,2020,LV,10,R.Gafford,WR,OFF,3,3,0,5,0,4
20204,1,2020,KC,35,C.Ward,CB,DEF,15,14,13,0,413,3
20217,1,2020,CLE,20,T.Thomas,CB,DEF,16,16,3,0,108,178
20219,1,2020,HOU,36,J.Owens,FS,DEF,6,6,0,2,45,2
20224,1,2020,ATL,13,C.Blake,WR,OFF,16,16,0,146,0,75
20227,1,2020,ATL,19,D.Gray,WR,OFF,1,0,0,0,0,0
20231,1,2020,PIT,60,J.Hassenauer,C,OFF,16,15,4,167,0,20
20233,1,2020,ATL,91,J.Tuioti-Mariner,DE,DEF,16,16,0,0,198,112
20239,1,2020,BAL,35,G.Edwards,RB,OFF,16,16,6,184,0,14
20245,1,2020,BAL,49,C.Board,ILB,DEF,16,16,2,0,138,175
20249,1,2020,LV,47,T.Sieg,LS,ST,16,16,0,0,0,68
20250,1,2020,WAS,16,R.Foster,WR,OFF,4,4,2,14,0,25
20252,1,2020,BUF,65,I.Boettger,G,OFF,12,12,7,332,0,33
20253,1,2020,BUF,56,M.Love,DE,DEF,1,1,0,0,19,3
20262,1,2020,CHI,30,M.Joseph,CB,DEF,0,0,0,0,0,0
20269,1,2020,JAX,99,D.Ekuale,DT,DEF,9,9,5,0,154,31
20271,1,2020,NYJ,43,E.Campbell,SS,DEF,3,3,0,0,13,3
20281,1,2020,DET,38,M.Ford,CB,DEF,9,9,1,0,51,62
20282,1,2020,NYG,2,R.Santoso,P,ST,0,0,0,0,0,0
20283,1,2020,GB,8,T.Boyle,QB,OFF,16,8,0,12,0,0
20286,1,2020,DAL,64,A.Light,OL,OFF,0,0,0,0,0,0
20288,1,2020,GB,95,T.Lancaster,DE,DEF,15,15,3,0,187,76
20293,1,2020,GB,24,R.Greene,FS,DEF,10,10,0,0,173,59
20295,1,2020,NYJ,17,V.Smith,WR,OFF,7,7,0,29,2,17
20300,1,2020,CLE,34,R.Jackson,CB,DEF,10,10,1,0,39,69
20316,1,2020,DAL,40,S.Parker,SS,DEF,8,8,0,0,58,31
20318,1,2020,HOU,38,B.Howell,RB,OFF,14,14,0,25,56,74
20320,1,2020,WAS,66,D.Steinmetz,OT,OFF,3,1,0,1,0,0
20325,1,2020,TB,1,G.Joseph,K,ST,0,0,0,0,0,0
20328,1,2020,WAS,84,J.Badet,WR,OFF,3,3,0,11,0,0
20330,1,2020,DET,99,J.Atkins,DT,DEF,0,0,0,0,0,0
20331,1,2020,DET,75,F.Herron,DE,DEF,4,4,0,0,50,4
20332,1,2020,KC,82,D.Yelder,TE,OFF,16,14,1,103,0,46
20335,1,2020,SEA,34,L.Stephens,CB,DEF,13,13,0,0,19,85
20337,1,2020,NYG,65,N.Gates,G,OFF,16,16,15,537,0,30
20338,1,2020,CLE,55,T.Davis,ILB,DEF,13,13,0,2,13,109
20339,1,2020,NO,30,G.Haley,DB,DEF,1,1,0,0,21,3
20346,1,2020,LV,91,K.Vickers,DE,DEF,15,15,2,0,167,33
20360,1,2020,SF,30,J.Wilson Jr.,RB,OFF,12,11,3,165,0,22
20361,1,2020,SF,82,R.Dwelley,TE,OFF,16,16,9,265,0,94
20366,1,2020,SF,41,E.Moseley,CB,DEF,12,12,7,0,264,38
20372,1,2020,TEN,13,C.Batson,WR,OFF,12,12,1,150,0,17
20373,1,2020,PHI,16,D.Burnett,WR,OFF,2,2,0,31,0,0
20379,1,2020,TB,64,A.Stinnie,G,OFF,8,6,0,16,0,11
20380,1,2020,TEN,92,M.Dickerson,DE,DEF,10,10,0,0,104,25
20382,1,2020,NYJ,54,S.Finch,DE,DEF,3,3,0,0,21,0
20384,1,2020,TEN,46,J.Kalu,FS,DEF,15,15,0,0,48,146
20392,1,2020,ATL,72,T.Parris,OT,OFF,0,0,0,0,0,0
20395,1,2020,WAS,32,D.Johnson,CB,DEF,14,14,0,0,0,125
20398,1,2020,GB,19,E.St. Brown,WR,OFF,12,9,1,78,0,12
20411,1,2020,NYJ,50,F.Luvu,OLB,DEF,13,13,3,0,136,126
20418,1,2020,DEN,36,T.Marshall,SS,DEF,12,12,0,1,88,65
20428,1,2020,IND,55,S.Moore,OLB,DEF,0,0,0,0,0,0
20434,1,2020,LAC,28,B.Facyson,CB,DEF,13,13,0,0,26,148
20450,1,2020,MIN,66,A.Anderson,DT,DEF,1,1,0,0,3,0
20457,1,2020,JAX,62,K.McDermott,G,OFF,9,7,0,12,0,0
20460,1,2020,JAX,37,T.Herndon,CB,DEF,16,16,12,0,538,23
20477,1,2020,CLE,0,D.Willies,WR,OFF,1,1,0,1,0,0
20482,1,2020,DEN,71,A.Schlottmann,OL,OFF,16,16,2,157,0,20
20487,1,2020,ATL,15,B.Powell,WR,OFF,15,15,1,96,0,66
20488,1,2020,CAR,96,A.Larkin,DE,DEF,9,9,0,0,67,26
20492,1,2020,IND,30,G.Odum,FS,DEF,16,16,0,0,13,179
20498,1,2020,KC,56,B.Niemann,LB,DEF,15,15,5,0,247,130
20500,1,2020,KC,31,D.Williams,RB,OFF,16,13,0,141,0,12
20502,1,2020,NYJ,61,J.Murray,C,OFF,7,0,0,0,0,0
20506,1,2020,TB,88,T.Hudson,TE,OFF,11,11,0,41,0,20
20512,1,2020,BUF,9,C.Bojorquez,P,ST,16,16,0,36,32,2
20513,1,2020,HOU,33,A.Moore Jr.,SS,DEF,11,11,5,0,195,92
20516,1,2020,NYG,93,T.Harris,OLB,DEF,5,4,2,0,37,4
20520,1,2020,PIT,99,H.Mondeaux,NT,DEF,11,11,0,0,47,96
20523,1,2020,NE,68,N.Toran,G,OFF,0,0,0,0,0,0
20529,1,2020,WAS,89,C.Sims,WR,OFF,16,16,10,339,0,63
20533,1,2020,LAR,65,C.Shelton,C,OFF,15,15,0,29,0,4
20538,1,2020,SEA,35,R.Neal,CB,DEF,13,13,4,0,208,105
20541,1,2020,CAR,77,B.Hector,DT,DEF,0,0,0,0,0,0
20554,1,2020,DET,62,E.Brown,C,OFF,7,7,0,32,0,1
20556,1,2020,SF,61,D.Shepley,G,OFF,2,1,0,1,0,0
20559,1,2020,NO,48,J.Gray,SS,DEF,16,16,0,0,11,171
20563,1,2020,KC,48,N.Keizer,TE,OFF,16,16,3,160,0,117
20566,1,2020,HOU,22,D.Hilliard,RB,OFF,7,7,0,12,4,39
20570,1,2020,LAR,31,D.Williams,CB,DEF,16,16,3,0,437,43
20581,1,2020,CLE,43,J.Stanton,FB,OFF,1,1,0,3,0,3
20582,1,2020,MIN,12,C.Beebe,WR,OFF,14,14,0,166,0,23
20584,1,2020,PHI,39,C.James,CB,DEF,4,4,0,0,4,42
20600,1,2020,DET,13,D.Dawkins,RB,OFF,0,0,0,0,0,0
20611,1,2020,WAS,39,J.Reaves,FS,DEF,9,9,3,0,139,77
20637,1,2020,NE,92,N.Thurman,DE,DEF,7,7,1,0,64,4
20642,1,2020,LV,32,D.Leavitt,SS,DEF,9,9,0,0,46,110
20643,1,2020,BAL,61,R.Prince,G,OFF,1,0,0,0,0,0
20646,1,2020,PIT,41,R.Spillane,ILB,DEF,12,12,7,0,200,80
20649,1,2020,MIA,25,N.Holley,WR,OFF,1,0,0,0,0,0
20662,1,2020,ATL,87,J.Graham,TE,OFF,16,16,0,60,0,113
20664,1,2020,CHI,55,J.Woods,ILB,DEF,15,15,0,0,120,46
20665,1,2020,MIA,36,N.Holley,DB,DEF,3,3,0,0,24,0
20673,1,2020,NYG,23,S.Beal,CB,DEF,0,0,0,0,0,0
20679,1,2020,CLE,12,K.Hodge,WR,OFF,10,9,0,154,0,44
20684,1,2020,DAL,17,M.Turner,WR,OFF,6,6,0,1,37,12
20703,1,2020,LAR,9,J.Wolford,QB,OFF,6,1,1,39,0,0
20711,1,2020,MIN,26,C.Jones,CB,DEF,9,9,3,0,145,32
20713,1,2020,SF,97,N.Bosa,DE,DEF,2,2,2,0,36,1
20715,1,2020,DEN,45,A.Johnson,ILB,DEF,16,16,16,0,563,39
20717,1,2020,SF,7,T.Vizcaino,K,ST,1,1,0,0,0,2
20721,1,2020,LAC,37,T.Campbell,CB,DEF,14,14,4,0,172,89
20722,1,2020,DEN,11,D.Spencer,WR,OFF,11,11,0,34,0,56
20724,1,2020,MIA,49,S.Eguavoen,OLB,DEF,16,16,1,0,108,83
20729,1,2020,ARI,22,D.Thompson,SS,DEF,13,13,4,0,176,78
20731,1,2020,LV,24,J.Abram,FS,DEF,13,13,13,0,453,56
20733,1,2020,LAC,24,N.Adderley,FS,DEF,15,15,14,0,470,66
20736,1,2020,JAX,53,D.Allen,OLB,DEF,13,13,2,0,54,134
20737,1,2020,JAX,41,J.Allen,DE,DEF,8,8,7,0,210,17
20738,1,2020,ARI,94,Z.Allen,DE,DEF,13,13,7,0,267,28
20742,1,2020,PHI,19,J.Arcega-Whiteside,WR,OFF,9,8,0,75,0,2
20743,1,2020,JAX,21,R.Armstead,RB,OFF,0,0,0,0,0,0
20744,1,2020,NYJ,31,B.Austin,CB,DEF,11,11,10,0,361,11
20746,1,2020,NYJ,75,C.Edoga,OT,OFF,15,11,4,125,5,0
20747,1,2020,LAR,73,D.Edwards,OT,OFF,16,16,6,536,0,36
20748,1,2020,TB,32,M.Edwards,FS,DEF,16,16,0,0,100,94
20749,1,2020,PHI,57,T.Edwards,ILB,DEF,12,12,11,0,260,135
20750,1,2020,LAC,51,E.Egbule,OLB,DEF,14,14,0,3,19,87
20752,1,2020,LAR,71,B.Evans,OT,OFF,9,5,0,4,0,1
20753,1,2020,DEN,87,N.Fant,TE,OFF,15,15,14,388,0,0
20754,1,2020,KC,27,R.Fenton,CB,DEF,16,16,3,0,278,73
20755,1,2020,BAL,45,J.Ferguson,OLB,DEF,14,14,1,0,160,35
20757,1,2020,LV,96,C.Ferrell,DE,DEF,11,11,11,0,244,15
20758,1,2020,HOU,32,M.Fields II,CB,DEF,5,4,0,3,16,0
20759,1,2020,CIN,5,R.Finley,QB,OFF,16,5,1,48,0,0
20760,1,2020,BUF,70,C.Ford,OT,OFF,7,7,6,203,0,14
20761,1,2020,HOU,77,H.Froholdt,G,OFF,8,8,0,42,0,4
20762,1,2020,PHI,13,T.Fulgham,WR,OFF,13,13,8,293,0,13
20763,1,2020,ARI,53,L.Gaillard,C,OFF,13,13,2,137,0,14
20764,1,2020,LAR,91,G.Gaines,NT,DEF,16,16,0,0,107,34
20766,1,2020,NO,22,C.Gardner-Johnson,SS,DEF,15,15,13,0,456,77
20767,1,2020,GB,52,R.Gary,OLB,DEF,15,15,4,0,241,22
20768,1,2020,MIA,37,M.Gaskin,RB,OFF,10,10,6,240,0,4
20769,1,2020,LAR,1,M.Gay,K,ST,7,7,0,0,0,36
20770,1,2020,PIT,81,Z.Gentry,TE,OFF,2,2,1,11,0,3
20771,1,2020,PIT,54,U.Gilbert III,ILB,DEF,4,4,0,0,17,24
20772,1,2020,JAX,43,J.Giles-Harris,ILB,DEF,9,9,3,0,108,89
20773,1,2020,SF,90,K.Givens,DT,DEF,13,13,1,0,205,3
20775,1,2020,JAX,14,T.Godwin,WR,OFF,2,2,0,23,0,2
20776,1,2020,NO,96,C.Granderson,DE,DEF,15,15,0,0,154,92
20777,1,2020,JAX,77,D.Gray,OT,OFF,6,5,0,15,0,2
20778,1,2020,SF,57,D.Greenlaw,OLB,DEF,13,13,10,0,370,52
20779,1,2020,CAR,7,W.Grier,QB,OFF,6,0,0,0,0,0
20780,1,2020,CLE,97,P.Gustin,DE,DEF,14,14,3,0,173,44
20783,1,2020,HOU,48,N.Hall,ILB,DEF,10,10,0,0,70,22
20784,1,2020,NE,59,T.Hall,LB,DEF,7,7,4,0,131,13
20785,1,2020,NYJ,26,S.Hampton,FS,DEF,1,1,0,0,1,0
20787,1,2020,NO,42,C.Hansen,ILB,DEF,2,2,0,0,0,13
20788,1,2020,KC,17,M.Hardman,WR,OFF,16,16,8,264,0,89
20790,1,2020,NE,37,D.Harris,RB,OFF,10,10,10,133,0,0
20791,1,2020,DET,25,W.Harris,SS,DEF,16,16,5,0,165,134
20792,1,2020,NE,15,N.Harry,WR,OFF,14,14,9,310,0,2
20793,1,2020,SEA,19,P.Hart,WR,OFF,14,13,0,33,0,59
20794,1,2020,NYG,36,M.Hartage,CB,DEF,4,2,0,0,11,0
20795,1,2020,WAS,7,D.Haskins Jr.,QB,OFF,11,7,6,227,0,0
20796,1,2020,SEA,60,P.Haynes,G,OFF,2,2,0,2,0,1
20797,1,2020,SF,88,D.Helm,TE,OFF,5,5,0,17,0,20
20798,1,2020,LAR,27,D.Henderson Jr.,RB,OFF,15,15,3,184,0,0
20799,1,2020,PHI,67,N.Herbig,G,OFF,15,15,11,472,0,23
20802,1,2020,BAL,43,J.Hill,RB,OFF,12,12,0,39,0,102
20803,1,2020,DAL,72,T.Hill,DT,DEF,5,5,4,0,112,17
20805,1,2020,DET,88,T.Hockenson,TE,OFF,16,16,16,407,0,0
20807,1,2020,DEN,33,A.Holder,CB,DEF,8,8,0,0,42,73
20808,1,2020,LAR,58,J.Hollins,OLB,DEF,16,16,0,0,185,99
20809,1,2020,PHI,33,E.Holyfield,RB,OFF,1,1,0,1,0,0
20810,1,2020,SEA,25,T.Homer,RB,OFF,9,9,0,73,0,61
20811,1,2020,TEN,37,A.Hooker,FS,DEF,16,16,3,0,247,169
20813,1,2020,HOU,71,T.Howard,OT,OFF,14,14,14,430,0,30
20815,1,2020,DET,98,A.Huggins,DT,DEF,1,1,0,0,4,0
20816,1,2020,NO,84,L.Humphrey,WR,OFF,3,3,1,35,0,0
20819,1,2020,LV,45,A.Ingold,FB,OFF,16,16,4,122,0,121
20820,1,2020,ARI,17,A.Isabella,WR,OFF,13,13,2,162,0,25
20821,1,2020,CLE,91,J.Jackson,DE,DEF,4,3,0,0,38,0
20822,1,2020,NE,41,M.Jackson,CB,DEF,1,1,0,0,1,0
20824,1,2020,LV,28,J.Jacobs,RB,OFF,15,15,15,326,0,0
20825,1,2020,LV,68,A.James,C,OFF,16,16,0,30,0,13
20828,1,2020,GB,74,E.Jenkins,G,OFF,16,16,16,550,0,42
20831,1,2020,CIN,74,F.Johnson,OT,OFF,12,12,6,261,0,11
20833,1,2020,LV,31,I.Johnson,CB,DEF,14,14,0,2,96,63
20834,1,2020,BUF,46,J.Johnson,SS,DEF,14,14,0,0,117,39
20835,1,2020,ARI,19,K.Johnson,WR,OFF,9,8,1,113,0,1
20836,1,2020,MIN,81,B.Johnson,WR,OFF,16,8,3,90,0,24
20837,1,2020,NYJ,25,T.Johnson,RB,OFF,13,13,1,92,3,38
20838,1,2020,LAC,83,T.Johnson,WR,OFF,12,12,0,139,0,34
20839,1,2020,BUF,92,D.Johnson,DE,DEF,16,15,0,0,119,134
20840,1,2020,HOU,32,L.Johnson Jr.,CB,DEF,16,16,5,0,372,97
20841,1,2020,NYG,8,D.Jones,QB,OFF,14,14,13,460,0,0
20842,1,2020,DEN,93,D.Jones,DE,DEF,13,13,8,0,297,66
20844,1,2020,CIN,60,M.Jordan,G,OFF,14,14,10,391,0,29
20848,1,2020,GB,96,K.Keke,DE,DEF,15,15,9,0,220,49
20849,1,2020,DAL,69,B.Knight,OT,OFF,13,13,9,410,0,33
20850,1,2020,BUF,88,D.Knox,TE,OFF,12,12,7,258,0,19
20852,1,2020,NYG,97,D.Lawrence,DE,DEF,16,16,14,0,346,79
20853,1,2020,PIT,31,J.Layne,CB,DEF,16,16,0,0,62,136
20857,1,2020,ATL,63,C.Lindstrom,G,OFF,16,16,16,595,0,42
20858,1,2020,CAR,74,G.Little,OT,OFF,11,10,3,78,0,4
20859,1,2020,DEN,3,D.Lock,QB,OFF,13,13,13,442,0,0
20861,1,2020,LAR,25,D.Long Jr.,CB,DEF,15,15,0,0,61,128
20862,1,2020,TEN,51,D.Long Jr.,ILB,DEF,14,14,5,0,200,75
20863,1,2020,WAS,35,B.Love,RB,OFF,0,0,0,0,0,0
20864,1,2020,NYG,20,J.Love,FS,DEF,16,16,6,0,381,101
20867,1,2020,BAL,37,I.Marshall,CB,DEF,0,0,0,0,0,0
20868,1,2020,MIN,25,A.Mattison,RB,OFF,13,13,2,121,0,13
20869,1,2020,NO,78,E.McCoy,OL,OFF,16,16,16,569,0,16
20870,1,2020,ATL,76,K.McGary,OT,OFF,14,14,13,472,0,34
20871,1,2020,DAL,66,C.McGovern,G,OFF,15,14,8,327,0,13
20873,1,2020,WAS,17,T.McLaurin,WR,OFF,15,15,14,504,0,0
20874,1,2020,BAL,7,T.McSorley,QB,OFF,3,2,0,11,0,0
20875,1,2020,SEA,14,D.Metcalf,WR,OFF,16,16,15,519,0,1
20876,1,2020,NE,16,J.Meyers,WR,OFF,15,14,9,352,0,0
20877,1,2020,CAR,55,C.Miller,OLB,DEF,0,0,0,0,0,0
20878,1,2020,ATL,28,J.Miller,CB,DEF,1,1,0,0,0,2
20879,1,2020,CAR,55,S.Miller,DE,DEF,0,0,0,0,0,0
20880,1,2020,JAX,15,G.Minshew II,QB,OFF,12,9,8,296,0,0
20882,1,2020,CHI,32,D.Montgomery,RB,OFF,15,15,13,402,0,1
20884,1,2020,LV,87,F.Moreau,TE,OFF,16,16,2,135,0,121
20885,1,2020,WAS,20,J.Moreland,CB,DEF,16,16,5,0,317,74
20886,1,2020,CIN,17,S.Morgan,WR,OFF,6,6,0,5,0,59
20887,1,2020,LV,27,T.Mullen,CB,DEF,16,16,16,0,494,58
20888,1,2020,ARI,33,B.Murphy Jr.,CB,DEF,15,15,7,0,422,46
20889,1,2020,ARI,1,K.Murray,QB,OFF,16,16,16,585,0,0
20891,1,2020,CHI,67,S.Mustipher,C,OFF,9,9,7,270,0,21
20893,1,2020,DET,89,I.Nauta,TE,OFF,7,7,0,32,0,19
20894,1,2020,TB,98,A.Nelson,OLB,DEF,16,16,1,0,171,111
20895,1,2020,GB,73,Y.Nijman,OT,OFF,16,16,0,27,0,23
20897,1,2020,IND,58,B.Okereke,ILB,DEF,14,14,7,0,363,46
20898,1,2020,BUF,91,E.Oliver,DT,DEF,16,16,15,0,306,3
20900,1,2020,ATL,30,Q.Ollison,RB,OFF,3,3,0,12,0,2
20901,1,2020,HOU,94,C.Omenihu,DE,DEF,15,15,5,0,289,37
20902,1,2020,PHI,78,S.Opeta,G,OFF,9,1,2,0,0,0
20903,1,2020,DET,24,A.Oruwariye,CB,DEF,16,16,15,0,545,34
20904,1,2020,JAX,22,D.Ozigbo,RB,OFF,8,8,0,14,0,49
20905,1,2020,LAC,89,D.Parham Jr.,TE,OFF,13,13,5,117,0,20
20907,1,2020,LAR,57,N.Patrick,OLB,DEF,13,13,0,0,0,125
20908,1,2020,CLE,63,J.Patterson,C,OFF,1,1,0,1,0,0
20910,1,2020,PHI,64,R.Pierschbacher,C,OFF,4,3,0,1,0,2
20911,1,2020,NYG,0,J.Polite,OLB,DEF,11,11,0,0,23,67
20912,1,2020,DAL,20,T.Pollard,RB,OFF,16,16,2,192,0,66
20914,1,2020,BAL,72,B.Powers,G,OFF,16,16,7,274,0,41
20915,1,2020,CIN,57,G.Pratt,ILB,DEF,16,16,15,0,364,118
20917,1,2020,CIN,71,I.Prince,OT,OFF,0,0,0,0,0,0
20919,1,2020,LAR,24,T.Rapp,SS,DEF,9,9,0,0,193,26
20921,1,2020,TEN,57,W.Ray,OLB,DEF,4,4,1,0,37,14
20923,1,2020,CLE,29,S.Redwine,FS,DEF,15,15,3,0,146,95
20924,1,2020,LV,13,H.Renfrow,WR,OFF,16,16,6,292,0,28
20925,1,2020,CHI,88,R.Ridley,WR,OFF,5,5,1,22,0,3
20926,1,2020,DEN,66,D.Risner,G,OFF,16,16,16,529,0,28
20929,1,2020,DEN,4,B.Rypien,QB,OFF,13,3,1,44,0,0
20930,1,2020,MIN,73,D.Samia,G,OFF,13,12,4,157,0,17
20931,1,2020,CIN,89,D.Sample,TE,OFF,16,16,13,460,0,41
20932,1,2020,SF,19,D.Samuel,WR,OFF,7,7,4,162,0,0
20933,1,2020,PHI,26,M.Sanders,RB,OFF,12,12,10,319,0,0
20934,1,2020,KC,99,K.Saunders,NT,DEF,3,3,1,0,39,1
20936,1,2020,HOU,74,M.Scharping,G,OFF,15,15,8,254,0,22
20938,1,2020,ATL,20,K.Sheffield,CB,DEF,13,13,9,0,278,50
20939,1,2020,NYG,84,D.Sills V,WR,OFF,0,0,0,0,0,0
20940,1,2020,TEN,98,J.Simmons,DE,DEF,15,15,15,0,445,46
20941,1,2020,BUF,26,D.Singletary,RB,OFF,16,16,15,329,0,0
20942,1,2020,ATL,79,C.Slayton,NT,DEF,1,0,0,0,0,0
20943,1,2020,NYG,86,D.Slayton,WR,OFF,16,16,14,465,0,1
20944,1,2020,MIN,59,C.Smith,ILB,DEF,0,0,0,0,0,0
20946,1,2020,NYG,82,K.Smith,TE,OFF,15,15,12,240,0,68
20947,1,2020,DAL,32,S.Smith,CB,DEF,6,6,1,0,67,15
20949,1,2020,MIN,84,I.Smith Jr.,TE,OFF,13,13,7,289,0,13
20950,1,2020,PIT,24,B.Snell Jr.,RB,OFF,16,16,0,149,0,103
20952,1,2020,GB,87,J.Sternberger,TE,OFF,12,12,0,108,0,50
20953,1,2020,LAC,2,E.Stick,QB,OFF,7,1,0,1,0,0
20954,1,2020,NE,4,J.Stidham,QB,OFF,13,5,0,45,0,0
20956,1,2020,WAS,90,M.Sweat,DE,DEF,16,16,15,0,367,48
20957,1,2020,BUF,89,T.Sweeney,TE,OFF,0,0,0,0,0,0
20959,1,2020,DET,51,J.Tavai,ILB,DEF,16,16,10,0,331,65
20960,1,2020,JAX,75,J.Taylor,OT,OFF,16,16,16,550,0,29
20961,1,2020,IND,39,M.Tell III,CB,DEF,0,0,0,0,0,0
20964,1,2020,KC,34,D.Thompson,RB,OFF,14,14,1,46,0,66
20965,1,2020,KC,22,J.Thornhill,FS,DEF,16,16,8,0,403,39
20966,1,2020,NYG,13,C.Thorson,QB,OFF,2,0,0,0,0,0
20967,1,2020,LAC,99,J.Tillery,DT,DEF,16,16,11,0,395,46
20968,1,2020,LAC,49,D.Tranquill,ILB,DEF,1,1,1,0,1,0
20969,1,2020,MIN,74,O.Udoh,OT,OFF,7,5,0,4,0,3
20971,1,2020,MIA,43,A.Van Ginkel,OLB,DEF,16,16,10,0,254,168
20972,1,2020,SEA,59,D.Walker,OLB,DEF,1,1,0,0,0,0
20974,1,2020,HOU,81,K.Warring,TE,OFF,7,7,0,28,0,31
20975,1,2020,MIN,96,A.Watts,NT,DEF,16,16,0,0,208,40
20976,1,2020,GB,38,M.Weber,RB,OFF,2,0,0,0,0,0
20977,1,2020,NYJ,85,T.Wesco,TE,OFF,12,12,4,77,0,33
20981,1,2020,TB,45,D.White,ILB,DEF,15,15,14,0,525,38
20983,1,2020,MIA,94,C.Wilkins,DE,DEF,14,14,12,2,338,82
20984,1,2020,GB,22,D.Williams,RB,OFF,3,3,0,2,0,13
20985,1,2020,CLE,26,G.Williams,CB,DEF,0,0,0,0,0,0
20986,1,2020,NE,33,J.Williams,CB,DEF,15,15,0,0,91,93
20987,1,2020,CIN,73,J.Williams,OT,OFF,11,10,10,335,0,21
20988,1,2020,MIA,18,P.Williams,WR,OFF,8,8,6,178,0,0
20989,1,2020,NYJ,95,Q.Williams,DE,DEF,13,13,13,0,311,38
20990,1,2020,CIN,32,T.Williams,RB,OFF,10,10,0,33,0,12
20991,1,2020,IND,37,K.Willis,SS,DEF,14,14,14,0,446,28
20993,1,2020,PHI,83,C.Wilson,TE,OFF,5,5,0,4,0,23
20994,1,2020,CLE,51,M.Wilson,OLB,DEF,13,13,8,0,197,1
20995,1,2020,NE,50,C.Winovich,DE,DEF,16,16,9,0,315,96
20996,1,2020,SF,6,M.Wishnowsky,P,ST,16,16,0,0,0,108
21000,1,2020,NYG,53,O.Ximines,OLB,DEF,4,4,2,0,57,25
21001,1,2020,IND,26,R.Ya-Sin,CB,DEF,13,13,8,0,292,43
21005,1,2020,IND,15,P.Campbell,WR,OFF,2,2,2,33,0,0
21008,1,2020,SEA,91,L.Collier,DE,DEF,16,16,15,0,296,37
21009,1,2020,ATL,50,J.Cominsky,DE,DEF,13,13,1,0,210,58
21011,1,2020,MIN,57,R.Connelly,ILB,DEF,14,14,0,0,0,104
21013,1,2020,NE,99,B.Cowart,DT,DEF,14,14,14,0,223,35
21015,1,2020,LV,98,M.Crosby,DE,DEF,16,16,16,0,479,56
21017,1,2020,NE,7,J.Bailey,P,ST,16,16,0,10,0,91
21020,1,2020,KC,30,D.Baker,CB,DEF,2,2,1,0,23,3
21021,1,2020,NYJ,27,C.Ballentine,CB,DEF,16,15,2,0,108,76
21022,1,2020,IND,52,B.Banogu,DE,DEF,9,9,0,0,53,20
21024,1,2020,CHI,64,A.Bars,G,OFF,16,16,8,307,1,28
21025,1,2020,SEA,57,C.Barton,ILB,DEF,16,16,2,0,60,168
21026,1,2020,NYG,72,J.Barton,OT,OFF,1,0,0,0,0,0
21027,1,2020,BUF,71,R.Bates,OT,OFF,16,16,0,46,2,44
21030,1,2020,HOU,62,B.Benzschawel,G,OFF,1,1,0,2,0,0
21031,1,2020,SEA,27,M.Blair,FS,DEF,2,2,0,0,33,4
21032,1,2020,LAR,86,K.Blanton,TE,OFF,0,0,0,0,0,0
21033,1,2020,CIN,91,A.Bledsoe,DE,DEF,14,14,4,0,165,25
21036,1,2020,MIN,29,K.Boyd,CB,DEF,10,10,5,0,182,61
21037,1,2020,BAL,80,M.Boykin,WR,OFF,16,16,13,289,0,70
